Rhianon;f;welsh
Rhianu;f;welsh
Rhisiart;m;welsh
Rhoda;f;biblical,english
Rhodri;m;welsh
Rhona;f;scottish
Rhonda;f;english
Rhonwen;f;welsh
Rhosyn;f;welsh
Rhydderch;m;welsh
Rhys;m;welsh
Ria;f;german,english
Rian;m;english
Riannon;f;welsh
Riaz;m;arabic
Rica;f;english,german
Ricarda;f;spanish,german
Ricardo;m;spanish,portuguese
Riccarda;f;italian
Riccardo;m;italian
Rich;m;english
Richard;m;english,french,german,czech
Richardine;f;english
Richelle;f;
Richendra;f;english
Richie;m;english
Richmal;f;english
Richárd;m;hungarian
Rick;m;english
Rickena;f;english
Rickey;m;english
Rickie;m;english
Ricky;m;english
Rico;m;spanish,italian
Ridley;m;english
Rigby;m;english
Rigel;m;astronomy
Riikka;f;finnish
Riitta;f;finnish
Rik;m;english
Rika;f;
Rikard;m;scandinavian,finnish
Rike;f;german
Rikhard;m;finnish
Rikke;f;danish
Rikki;f;english
Riku;m;finnish
Rikárd;m;hungarian
Riley;m,f;english
Rilla;f;
Rim;f;arabic
Rina;f;english,italian
Rinaldo;m;italian
Rino;m;italian
Rio;m;
Riordan;m;irish
Risteárd;m;irish
Risto;m;finnish
Rita;f;english,scandinavian,german,hungarian,italian,spanish,portuguese
Ritchie;m;english
River;m,f;english
Rivka;f;jewish
Rizwan;m;arabic
Roald;m;norwegian
Roar;m;norwegian
Rob;m;english
Robbie;m,f;english
Robby;m,f;english
Robena;f;
Robert;m;english,french,scandinavian
Roberta;f;english,italian
Robertina;f;english,italian,spanish
Roberto;m;italian,spanish,portuguese
Robi;m;hungarian
Robin;m,f;english
Robina;f;english
Robyn;f;english
Robynne;f;english
Roc;m;catalan
Rocco;m;italian
Roch;m;french
Rochelle;f;french
Rocky;m;english
Rocío;f;spanish
Rod;m;english
Roddy;m;english
Roderic;m;english
Roderick;m;english
Rodge;m;english
Rodger;m;english
Rodica;f;romanian
Rodina;f;scottish
Rodion;m;russian
Rodney;m;english
Rodolf;m;german,dutch
Rodolfo;m;italian,spanish
Rodolph;m;english,french
Rodolphe;m;french
Rodrigo;m;spanish,italian
Rodrigue;m;french
Rodya;m;russian
Roel;m;dutch
Roeland;m;dutch
Rogelio;m;spanish
Roger;m;english,french
Rogerio;m;portuguese
Rohan;f;literature
Rohan;m;indian
Rohesia;m;
Roi;m;galician
Roi;m;jewish
Roibeard;m;irish
Roksana;f;russian
Rokuro;m;japanese
Rolan;m;
Roland;m;english,french
Rolande;f;french
Rolando;m;spanish
Roldán;m;spanish
Rolf;m;german,scandinavian,english
Rolland;m;english
Rollo;m;english
Rolo;m;english
Rolph;m;english
Roly;m;english
Roma;f;
Romain;m;french
Romaine;f;french
Roman;m;russian,polish,czech
Romana;f;italian
Romane;f;
Romano;m;italian
Romayne;f;english
Romeo;m;italian
Romey;f;english
Romilda;f;italian
Romina;f;spanish
Romola;f;italian
Romolo;m;italian
Romulus;m;roman
Romy;f;german,english
Ron;m,f;english
Ron;m,f;jewish
Rona;f;english
Ronald;m;scottish,english
Ronalda;f;scottish,english
Ronaldo;m;portuguese
Ronda;f;english
Ronen;m;jewish
Rong;m,f;chinese
Roni;f;english
Roni;f;jewish
Ronit;f;irish
Ronnette;f;english
Ronnie;m,f;english
Ronny;m;english
Roope;m;finnish
Roopertti;m;finnish
Roosevelt;m;english
Roque;m;spanish,portuguese
Rorie;m;irish,scottish
Rory;m;irish,scottish
Ros;f;english
Rosa;f;spanish,italian,portuguese,scandinavian
Rosabel;f;
Rosabella;f;italian
Rosalba;f;italian
Rosaleen;f;english
Rosalia;f;italian
Rosalie;f;french
Rosalin;f;english
Rosalina;f;portuguese,spanish
Rosalind;f;english
Rosalinda;f;
Rosaline;f;english
Rosalva;f;
Rosalyn;f;english
Rosalynne;f;english
Rosamond;f;english
Rosamund;f;english
Rosangela;f;italian
Rosanna;f;english,italian
Rosannah;f;english
Rosanne;f;english
Rosario;f;spanish
Roscoe;m;english
Rose;f;english,french
Roseann;f;english
Roseanne;f;english
Rosella;f;italian
Roselle;f;french
Roselyn;f;english
Rosemarie;f;german,scandinavian
Rosemary;f;english
Rosemonde;f;french
Rosetta;f;italian
Rosette;f;french
Roshan;m,f;arabic
Roshanara;f;arabic
Rosheen;f;irish
Roshni;f;
Rosie;f;english
Rosina;f;italian
Rosine;f;french
Rosita;f;spanish
Roslyn;f;english
Ross;m;scottish,english
Rossella;f;italian
Rostislav;m;russian,czech
Roswell;m;english
Roswitha;f;german
Rosy;f;english
Rowan;m,f;english
Rowanne;f;english
Rowena;f;english
Rowina;f;english
Rowland;m;english
Rowley;m;english
Roxana;f;english,spanish,romanian
Roxane;f;french,english
Roxanna;f;english
Roxanne;f;english,french
Roxie;f;english
Roxy;f;english
Roy;m;scottish,english
Royal;m;english
Royale;m;english
Royce;m;english
Roydon;m;english
Royle;m;english
Royston;m;english
Roz;f;english
Roza;f;russian,slovene
Rozabela;f;esperanto
Rozalija;f;lithuanian,slovene
Rozanne;f;english
Roze;f;lithuanian
Rozália;f;hungarian
Ru;m;chinese
Ruadhán;m;irish
Ruaidhrí;m;irish
Ruaidrí;m;irish
Ruairi;m;scottish
Ruairidh;m;scottish
Ruairí;m;irish
Ruaraidh;m;scottish
Ruaridh;m;scottish
Rube;m;english
Ruben;m;scandinavian,dutch
Rubena;f;esperanto
Rubina;f;
Ruby;m,f;english
Rubye;f;english
Rubén;m;spanish
Ruchel;f;jewish
Rudi;m;german,hungarian
Rudo;m;african
Rudolf;m;german,dutch,scandinavian,polish,czech,hungarian
Rudolph;m;english
Rudy;m;english
Rudyard;m;english
Rue;f;english
Rufina;f;russian,roman
Rufino;m;italian,spanish,portuguese
Rufus;m;roman,english,biblical
Ruggero;m;italian
Ruggiero;m;italian
Rui;m;portuguese
Rukmini;f;indian
Runa;f;scandinavian
Rune;m;scandinavian
Rupert;m;german,dutch,english
Ruperta;f;spanish
Rupinder;f;indian
Ruqayya;f;arabic
Rurik;m;russian
Ruslan;m;russian
Russ;m;english
Russel;m;english
Russell;m;english
Rustam;m;iranian
Rusty;m;english
Rut;f;swedish,german,italian,spanish,polish
Ruta;f;lithuanian
Rutger;m;dutch
Ruth;f;english,german,scandinavian,biblical
Ruthie;f;english
Ruuben;m;finnish
Ruud;m;dutch
Ruxandra;f;romanian
Ruy;m;spanish
Ryan;m,f;irish,english
Ryana;f;english
Ryanne;f;english
Rylan;m;english
Rylee;f;english
Ryley;m;english
Ryo;m;japanese
Ryota;m;japanese
Ryszard;m;polish
Ráichéal;f;irish
Réamann;m;irish
Rébecca;f;french
Régine;f;french
Régis;m;french
Rémi;m;french
Rémy;m;french
Ríghnach;f;
Ríoghnach;f;irish
Ríona;f;irish
Ríonach;f;irish
Róbert;m;hungarian
Róis;f;irish
Róisín;f;irish
Rónán;m;irish
Rórdán;m;irish
Róza;f;polish,hungarian
Rózsa;f;hungarian
Rózsi;f;hungarian
Rüdiger;m;german
Sa'd;m;arabic
Sa'dia;f;arabic
Sa'id;m;arabic
Sa'ida;f;arabic
Saara;f;finnish
Sabah;f;arabic
Sabas;m;
Sabeen;f;arabic
Sabella;f;english
Sabia;f;irish
Sabina;f;english,italian,spanish,portuguese,romanian,polish,czech
Sabine;f;french,german
Sabino;m;italian
Sabrina;f;english,italian
Saburo;m;japanese
Sacha;m,f;french
Sachairi;m;scottish
Sacheverell;m;english
Sachie;m;english
Sachiko;f;japanese
Sachin;m;indian
Sadaf;f;arabic
Sadb;f;irish
Saddam;m;arabic
Sadhbh;f;irish
Sadie;f;english
Saffie;f;english
Saffron;f;english
Safira;f;esperanto
Sage;m,f;english
Sahar;f;arabic
Saibh;f;irish
Saiful;m;arabic
Saifullah;m;arabic
Sakari;m;finnish
Sakhr;m;arabic
Saki;f;japanese
Saku;m;finnish
Sakura;f;japanese
Sal;m,f;english
Salacia;f;roman
Salah;m;arabic
Salal;m,f;english
Salamon;m;hungarian
Saleem;m;indian
Saleh;m;arabic
Salena;f;
Salha;f;arabic
Salih;m;arabic
Salim;m;arabic
Salima;f;arabic
Salina;f;
Salli;f;finnish
Sallie;f;english
Sally;f;english
Salma;f;arabic
Salman;m;
Salome;f;english,german,biblical
Salomea;f;polish
Salomon;m;finnish
Salomão;m;portuguese
Salomé;f;french
Salud;f;spanish
Salut;f;catalan
Salvador;m;spanish
Salvalus;m;
Salvatore;m;italian
Sam;m,f;english
Samanta;f;italian
Samantha;f;english
Samara;f;english
Sameer;m;arabic
Sameera;f;arabic
Sami;m;hungarian,finnish
Samina;f;arabic
Samir;m;arabic
Samira;f;arabic
Sammi;f;english
Sammie;m,f;english
Sammy;m,f;english
Samnang;m,f;khmer
Samoyla;m;russian
Sampson;m;english
Samson;m;biblical,english
Samu;m;hungarian
Samuel;m;english,french,biblical
Samuela;f;italian
Samuele;m;italian
Samuil;m;russian
Samuli;m;finnish
San;m,f;chinese
Sana';f;arabic
Sana;f;arabic
Sanaz;f;iranian
Sancha;f;spanish
Sanchia;f;spanish
Sancho;m;spanish
Sanda;f;romanian
Sandalio;m;spanish
Sandeep;m;indian
Sandford;m;english
Sandhya;f;indian
Sandie;f;english
Sandra;f;italian,english
Sandrine;f;french
Sandro;m;italian
Sandu;m;romanian
Sandy;m,f;english
Sanford;m;english
Sango;f;japanese
Sani;m;arabic
Saniyya;f;arabic
Sanjay;m;indian
Sanjeet;m;indian
Sanjeev;m;indian
Sanjit;m;indian
Sanjiv;m;indian
Sankar;m;indian
Sanna;f;scandinavian
Sanne;f;dutch
Sans;m;
Sansone;m;italian
Santa;f;italian
Santeri;m;finnish
Santiago;m;spanish
Santino;m;italian
Santo;m;italian
Santos;m;spanish
Santuzza;f;italian
Sanya;f;arabic
Saoirse;f;irish
Sapphira;f;biblical,english
Sapphire;f;english
Sappho;f;greek
Sara;f;arabic,greek,spanish,italian,portuguese,scandinavian
Sarah;f;english,french,german,biblical
Sarahjeanne;f;english
Sarai;f;biblical
Saraid;f;irish
Saranna;f;english
Saraswati;f;indian,hindu
Sarava;m;
Sari;f;finnish
Sariah;f;english
Sarina;f;english
Sarita;f;spanish
Sarosh;m;
Sarra;f;english
Sascha;m,f;german
Sasha;m,f;russian
Sashi;m;indian
Saskia;f;dutch
Sassa;f;swedish
Satchel;m,f;english
Satish;m;indian
Satu;f;finnish
Saturn;m;roman
Saturnina;f;roman,spanish
Saturnino;m;spanish,italian,portuguese
Saturninus;m;roman
Sauda;f;african
Saul;m;biblical,jewish
Saule;f;lithuanian
Saundra;f;scottish
Sava;m;russian
Savalus;m;
Savanna;f;english
Savannah;f;english
Savas;m;turkish
Saveli;m;russian
Saverio;m;italian
Savino;m;italian
Savio;m;italian
Savitri;f;indian
Sawney;m;scottish
Sawyer;m;english
Sawyl;m;welsh
Saxon;m;english
Sayuri;f;japanese
Sayyid;m;arabic
Scarlet;f;english
Scarlett;f;english
Scevola;m;italian
Scheherazade;f;arabic
Schwanhild;f;
Scilla;f;
Scot;m;english,scottish
Scott;m;english,scottish
Scottie;m;english,scottish
Scotty;m;english,scottish
Scout;f;english
Seachnall;m;irish
Seaghdh;m;scottish
Seamour;m;english
Seanán;m;irish
Sebastiaan;m;dutch
Sebastian;m;english,german
Sebastiana;f;italian
Sebastiano;m;italian
Sebastián;m;spanish
Sebestyen;m;hungarian
Sebestyén;m;hungarian
Sechnall;m;irish
Secundinus;m;roman
Secundus;m;roman
Seeta;f;indian
Seetha;f;indian
Sefton;m;english
Sefu;m;african
Sekar;m;indian
Sekel;m;jewish
Sela;f;biblical
Selby;m,f;english
Selena;f;greek
Selene;f;greek,english
Selig;m;jewish
Selim;m;turkish
Selima;f;english
Selina;f;russian
Selma;f;english
Selvaggia;f;italian
Selwyn;m;english
Semele;f;greek
Semyon;m;russian
Senan;m;irish
Sence;f;
Sender;m;jewish
Seneca;m;roman,english
Senga;f;scottish
Sens;f;
Seoc;m;scottish
Seoirse;m;irish
Seona;f;scottish
Seonag;f;scottish
Seosamh;m;irish
Sepp;m;german
Seppel;m;german
Seppo;m;finnish
September;m,f;english
Septima;f;roman,spanish
Septimus;m;roman
Sequoia;f;english
Sera;f;english
Serafima;f;russian
Serafina;f;italian
Serafino;m;italian
Seraphina;f;english,german
Seraphine;f;french
Seren;f;welsh
Serena;f;english,italian
Serenity;f;english
Serge;m;french
Sergei;m;russian
Sergio;m;italian,spanish,portuguese
Sergius;m;roman
Serhat;m;turkish
Serina;f;english
Serrena;f;english
Servius;m;roman
Sesto;m;italian
Set;m;egyptian
Seth;m;biblical,english
Seth;m;egyptian
Sethunya;f;african
Seumas;m;scottish
Sevan;m,f;armenian
Sevastian;m;russian
Sevastyan;m;russian
Seve;m;spanish
Severiano;m;italian,spanish
Severin;m;german
Severina;f;italian,portuguese,croatian,german,roman
Severino;m;italian,spanish,portuguese
Severo;m;italian,spanish
Seward;m;english
Sextus;m;roman
Seymour;m;english
Seán;m;irish
Seònaid;f;scottish
Seòras;m;scottish
Seòsaidh;m;scottish
Shachar;m,f;jewish
Shad;m;
Shadi;f;iranian
Shadi;m;arabic
Shadrach;m;biblical
Shadya;f;arabic
Shae;m,f;english
Shaelyn;f;english
Shafiq;m;arabic
Shafiqa;f;arabic
Shahar;m,f;jewish
Shahira;f;arabic
Shahjahan;m;arabic
Shahnaz;f;iranian,arabic
Shahpur;m;
Shahrazad;f;arabic
Shahriar;m;iranian
Shahrizad;f;arabic
Shahrokh;m;iranian
Shahzad;m;arabic
Shai;m;jewish
Shaina;f;jewish
Shaindel;f;jewish
Shakir;m;arabic
Shakira;f;arabic
Shakti;f;indian
Shakuntala;f;indian
Shalom;m;jewish
Shama;f;arabic
Shamgar;m;biblical
Shamira;f;jewish
Shamus;m;irish
Shan;f;english
Shana;f;english
Shandar;m;indian
Shane;m;irish,english
Shanelle;f;english
Shanene;f;english
Shania;f;english
Shanice;f;english
Shanika;f;english
Shankar;m;indian
Shankara;m;indian
Shanna;f;english
Shannah;f;english
Shannon;m,f;english
Shanta;f;indian
Shantae;f;english
Shantel;f;english
Shantelle;f;english
Shanti;f;indian
Shaquille;m;arabic
Sharalyn;f;english
Shareef;m;indian
Shari;f;english
Sharif;m;arabic
Sharifa;f;arabic
Sharise;f;english
Sharla;f;english
Sharleen;f;english
Sharlene;f;english
Sharma;m;indian
Sharmaine;f;english
Sharmila;f;indian
Sharon;m,f;english,biblical
Sharona;f;english
Sharron;f;english
Sharyl;f;english
Sharyn;f;english
Shashi;m;indian
Shaun;m;english
Shauna;f;english
Shavonne;f;irish,english
Shaw;m;english
Shawn;m,f;english
Shawna;f;english
Shawnda;f;english
Shawnee;f;english
Shay;m,f;jewish
Shay;m;irish,english
Shayla;f;english
Shayna;f;jewish
Shaynah;f;jewish
Shea;m,f;irish
Sheamus;m;irish
Sheard;m;english
Sheba;m;biblical
Sheela;f;indian
Sheelagh;f;english
Sheena;f;scottish,english
Sheenagh;f;english
Sheherazade;f;arabic
Shehrevar;m;
Sheila;f;irish,english
Sheine;f;jewish
Shekhar;m;indian
Shelagh;f;english
Shelby;m,f;english
Sheldon;m;english
Shelena;f;
Shelia;f;
Shell;m,f;english
Shelley;f;english
Shelly;f;english
Shem;m;biblical
Shena;f;
Sheona;f;
Sher;m;arabic
Sherah;f;biblical
Sheree;f;english
Shereen;f;iranian
Sheri;f;english
Sheridan;m;english
Sherie;f;english
Sherill;f;english
Sherilyn;f;english
Sherisse;f;english
Sherley;f;english
Sherlock;m;english
Sherman;m;english
Sherri;f;english
Sherrie;f;english
Sherry;f;english
Sheryl;f;english
Shevaun;f;irish,english
Shevon;f;irish,english
Shichiro;m;japanese
Shifra;f;jewish
Shiloh;m;english
Shimmel;m;jewish
Shimon;m;jewish
Shimshon;m;jewish
Shin;m;korean
Shinju;f;japanese
Shiphrah;f;biblical,jewish
Shir;f;jewish
Shira;f;jewish
Shireen;f;iranian
Shirin;f;iranian
Shirlee;f;english
Shirley;m,f;english
Shiro;m;japanese
Shirral;f;
Shiva;m;indian,hindu
Shlomo;m;jewish
Shmuel;m;jewish
Sho;m;japanese
Shobha;f;indian
Sholto;m;scottish
Shona;f;scottish
Shonda;f;english
Shoshana;f;jewish
Shoshannah;f;jewish
Shprintza;f;jewish
Shprintze;f;jewish
Shprintzel;f;jewish
Shripati;m;indian
Shug;m;scottish
Shui;m,f;chinese
Shukri;m;arabic
Shukriyya;f;arabic
Shulamit;f;jewish
Shulamith;f;jewish
Shulammite;f;jewish
Shun;f;chinese
Shura;m,f;russian
Shyam;m;indian
Shyama;f;indian
Shyla;f;english
Sian;f;welsh
Siana;f;welsh
Siani;f;welsh
Siarl;m;welsh
Siavush;m;iranian
Sib;m;indian
Sibilla;f;english
Sibyl;f;english
Sibylla;f;greek,german,swedish
Sibylle;f;german,french
Sibéal;f;irish
Sid;m;english
Siddharta;m;indian
Siddhartha;m;indian
Sidney;m,f;english
Sidonie;f;french
Sidonius;m;roman
Sidony;f;english
Sieffre;m;welsh
Siegbert;m;german
Siegfried;m;german
Sieghard;m;german
Sieghild;f;
Sieglinde;f;german
Siegmund;m;german
Siemen;m;dutch,frisian
Siena;f;
Sienna;f;
Sierra;f;english
Sif;f;norse
Sigeberht;m;english
Sigfrid;m;swedish
Sigi;m,f;german
Sigismund;m;german
Sigiswald;m;german
Sigmund;m;german,english
Signe;f;scandinavian
Signy;f;scandinavian
Sigrid;f;scandinavian
Sigrun;f;scandinavian,norse
Sigrún;f;icelandic
Sigurd;m;scandinavian,norse
Sigvard;m;swedish
Silas;m;english,greek,biblical
Silja;f;finnish
Silje;f;norwegian,danish
Silke;f;german
Silvana;f;italian
Silvano;m;italian
Silvanus;m;roman,roman
Silver;m,f;english
Silvester;m;english,german
Silvestra;f;english,italian
Silvestre;m;spanish
Silvestro;m;italian
Silvia;f;italian,spanish,portuguese,romanian,english,german,roman,roman
Silvija;f;croatian
Silvio;m;italian,spanish,portuguese
Silviu;m;romanian
Simba;m;african
Simcha;m,f;jewish
Simeon;m;biblical
Simge;f;turkish
Simin;f;iranian
Simo;m;finnish
Simon;m;english,french,scandinavian,hungarian,slovene,biblical
Simona;f;italian,romanian,czech,slovene
Simone;f;french
Simone;m;italian
Simonetta;f;italian
Simonette;f;english
Simão;m;portuguese
Sinclair;m;english
Sindre;m;norwegian
Sindri;m;norse,icelandic
Sindy;f;english
Sini;f;finnish
Sinéad;f;irish
Siobhan;f;irish
Siofra;f;irish
Sioned;f;welsh
Siors;m;welsh
Siorus;m;welsh
Siothrún;m;irish
Sipho;m;african
Siran;f;armenian
Siri;f;scandinavian
Sirius;m;astronomy
Sirvart;f;armenian
Sisel;f;jewish
Sisko;f;finnish
Sissie;f;english
Sissy;f;english
Sita;f;indian,hindu
Sitara;f;indian
Siv;f;scandinavian,norse
Sive;f;irish
Siwan;f;welsh
Siôn;m;welsh
Siôr;m;welsh
Sjurd;m;norwegian
Sky;m,f;english
Skye;m,f;english
Skylar;m,f;english
Skyler;m,f;english
Slavomir;m;czech,slovak
Slawomir;m;polish
Sloan;m,f;english
Sloane;m,f;english
Sly;m;english
Slàine;f;scottish
Sláine;f;irish
Sobieslaw;m;polish
Socrates;m;greek
Sofia;f;norwegian,swedish,italian,greek
Sofie;f;german,danish,dutch
Sofija;f;serbian,croatian
Sofiya;f;russian
Sofronio;m;spanish
Sohail;m;indian
Sohrab;m;iranian
Sol;f;spanish,portuguese
Sol;m;jewish
Solange;f;french
Soledad;f;spanish
Solly;m;jewish
Solomon;m;biblical,english
Solon;m;greek
Solveig;f;norwegian
Solvej;f;danish
Solvig;f;swedish
Somerled;m;scottish
Somhairle;m;scottish,irish
Sommer;f;german
Sonal;f;indian
Sondra;f;english
Soner;m;turkish
Sonia;f;english,italian,spanish,portuguese,romanian
Sonja;f;german,scandinavian
Sonje;f;german
Sonnie;m,f;english
Sonny;m,f;english
Sonya;f;russian
Sopheap;m,f;khmer
Sophia;f;english,greek,german,italian
Sophie;f;french,english,german
Sophocles;m;greek
Sophronia;f;english,greek
Sophronius;m;greek
Sophus;m;greek
Sophy;f;english
Sora;f;japanese
Sorcha;f;irish,scottish
Sorin;m;romanian
Sorina;f;romanian
Sorley;m;scottish,irish
Sorrel;f;english
Sosigenes;m;greek
Sosimo;m;spanish
Sostrate;f;greek
Sotiria;f;greek
Sotirios;m;greek
Sotiris;m;greek
Spartacus;m;history
Spencer;m;english
Spike;m;english
Spiridon;m;greek
Spiro;m;greek
Spiros;m;greek
Spring;f;english
Sprita;f;esperanto
Spurius;m;roman
Spyridon;m;greek,russian
Spyro;m;greek
Spyros;m;greek
Sri;f;indian
Sroel;m;jewish
Ssanyu;f;african
Stacee;f;english
Stacey;m,f;english
Staci;f;english
Stacia;f;english
Stacie;f;english
Stacy;m,f;english
Stafford;m;english
Stamatia;f;greek
Stamatios;m;greek
Stamatis;m;greek
Stan;m;english
Stanford;m;english
Stanimir;m;russian,bulgarian
Stanislas;m;history
Stanislav;m;czech,russian
Stanislava;f;czech,russian
Stanislaw;m;polish
Stanislawa;f;polish
Stanley;m;english
Star;f;english
Stasya;f;russian
Stathis;m;greek
Stavros;m;greek
Steafan;m;scottish
Steaphan;m;scottish
Steen;m;danish
Steenie;m;scottish
Stef;m,f;english
Stefan;m;german,scandinavian,polish,bulgarian,romanian,slovene
Stefana;f;polish
Stefania;f;italian,polish,romanian
Stefanie;f;german,english,dutch
Stefano;m;italian
Stefanos;m;greek
Steffan;m;welsh
Steffen;m;german
Steffie;f;
Stein;m;norwegian
Stela;f;romanian
Stelara;f;esperanto
Stelian;m;romanian
Stelios;m;greek
Stella;f;english
Stellan;m;swedish
Sten;m;swedish
Stepan;m;czech,russian
Steph;m,f;english
Stephan;m;german
Stephania;f;english
Stephanie;f;english,german
Stephanos;m;greek
Stephany;f;english
Stephen;m;english,biblical
Steren;f;cornish
Sterling;m;english
Sterre;f;dutch
Steve;m;english
Steven;m;english
Stevie;m,f;english
Stew;m;english
Stewart;m;english
Stian;m;scandinavian
Stig;m;scandinavian
Stijn;m;dutch
Stina;f;scandinavian
Stiofán;m;irish
Stirling;m;english
Storm;m,f;english
Straton;m;greek
Stribog;m;slavic
Stu;m;english
Stuart;m;english,scottish
Stylianos;m;greek
Stéphane;m;french
Stéphanie;f;french
Stígandr;m;ancientscandinavian
Su;f;english
Subhash;m;indian
Subira;f;african
Sudarshana;m;indian
Sudhir;m;indian
Sue;f;english
Suha;f;arabic
Suhail;m;arabic
Suhayl;m;arabic
Suibhne;m;irish,scottish
Suibne;m;irish
Sukie;f;english
Sulabha;f;indian
Sulaiman;m;indian
Sulislaw;m;polish
Sullivan;m;english
Sulo;m;finnish
Suman;m;indian
Sumantra;m;indian
Sumati;m,f;indian
Sumayya;f;arabic
Sumiko;f;japanese
Summanus;m;roman
Summer;f;english
Sunan;m;thai
Sundar;m;indian
Sundara;m;indian
Sunday;f;english
Sunder;m;indian
Sunil;m;indian
Sunita;f;indian
Sunitha;f;indian
Suniti;f;indian
Sunniva;f;scandinavian
Sunny;m,f;english
Sunshine;f;english
Suraj;m;indian
Suraya;f;arabic
Surendra;m;indian
Suresh;m;indian
Surinder;m;indian
Surya;m;indian,hindu
Susan;f;english
Susana;f;spanish,italian
Susanita;f;spanish
Susanna;f;english,italian,biblical
Susannah;f;english,biblical
Susanne;f;german
Suse;f;german
Susheela;f;indian
Sushil;m;indian
Sushila;f;indian
Susie;f;english
Susumu;m;japanese
Suvi;f;finnish
Suzan;f;english
Suzana;f;croatian,serbian
Suzanna;f;english
Suzanne;f;french
Suzette;f;french
Suzie;f;english
Suzu;f;japanese
Suzume;f;japanese
Suzy;f;english
Svajone;f;lithuanian
Svana;f;icelandic
Svanhild;f;norwegian
Svanhildur;f;icelandic
Svarog;m;slavic
Sven;m;swedish
Sverre;m;norwegian
Sveta;f;russian
Svetlana;f;russian,czech,bulgarian
Svjetlana;f;croatian
Svyatopolk;m;russian
Svyatoslav;m;russian
Swanhild;f;german
Swanhilda;f;german
Swanhilde;f;german
Swaran;m;indian
Sweeney;m;irish,scottish
Swietomierz;m;polish
Swietopelk;m;polish
Swietoslaw;m;polish
Swithin;m;
Swithun;m;
Sybella;f;english
Sybil;f;english
Sybilla;f;english,german
Sybille;f;german,french
Syd;m;english
Sydne;f;english
Sydney;m,f;english
Sylvain;m;french
Sylvaine;f;french
Sylvana;f;english
Sylvester;m;english
Sylvestre;m;french
Sylvia;f;english,scandinavian,german
Sylviane;f;french
Sylvianne;f;french
Sylvie;f;french
Sylwester;m;polish
Sylwia;f;polish
Symphony;f;english
Syntyche;f;biblical,greek
Szabolcs;m;hungarian
Szczepan;m;polish
Szczesny;m;polish
Szilveszter;m;hungarian
Szilvia;f;hungarian
Szilárd;m;hungarian
Szymon;m;polish
Sámuel;m;hungarian
Sándor;m;hungarian
Sára;f;hungarian
Sári;f;hungarian
Sárika;f;hungarian
Séafra;m;irish
Séaghdha;m;irish
Séamas;m;irish
Séamus;m;irish
Séarlait;f;irish
Séarlas;m;irish
Sébastien;m;french
Sébastienne;f;french
Séverin;m;french
Sévérine;f;french
Sìleas;f;scottish
Sìne;f;scottish
Sìneag;f;scottish
Sìoltach;m;scottish
Síle;f;irish
Síne;f;irish
Síomha;f;irish
Síthmaith;f;irish
Søren;m;scandinavian
Sülayman;m;arabic
Süleiman;m;arabic
Süleyman;m;arabic,turkish
Taavetti;m;finnish
Taavi;m;finnish
Tabatha;f;english
Tabby;f;english
Tabea;f;german
Tabitha;f;english,biblical
Tacey;f;english
Tacita;f;roman,english
Tacito;m;italian,spanish,portuguese
Tacitus;m;roman
Tad;m;english
Taddeo;m;italian
Tadej;m;slovene
Tadeo;m;spanish
Tadeu;m;portuguese
Tadeusz;m;polish
Tadg;m;irish,scottish
Tadhg;m;irish,scottish
Taegan;m,f;
Taffy;m;welsh
Tahnee;f;english
Tahvo;m;finnish
Tai;m,f;chinese
Taimi;f;finnish
Takako;f;japanese
Takashi;m;japanese
Takehiko;f;japanese
Takeshi;m;japanese
Takouhi;f;armenian
Takumi;m;japanese
Tal;m,f;jewish
Talbot;m;english
Taletta;f;
Talfryn;m;welsh
Talia;f;jewish
Taliba;f;arabic
Taliesin;m;welsh
Taline;f;armenian
Talitha;f;biblical
Tallulah;f;english
Talulla;f;irish
Talya;f;russian
Tam;m;scottish
Tamar;f;jewish,biblical
Tamara;f;russian
Tamati;m;maori
Tameka;f;english
Tamera;f;english
Tami;f;english
Tamia;f;
Tamid;m;arabic
Tamika;f;english
Tamiko;f;japanese
Tamir;m;jewish
Tammaro;m;italian
Tammi;f;english
Tammie;f;english
Tammy;f;english
Tamra;f;english
Tamsen;f;english
Tamsin;f;english
Tamson;f;
Tamzen;f;english
Tamás;m;hungarian
Tancred;m;ancientgermanic
Tancredo;m;italian
Taneka;f;english
Taneli;m;finnish
Tanesha;f;english
Tania;f;english
Tanika;f;english
Tanis;f;neareastern
Tanisha;f;english
Tanit;f;neareastern
Tanith;f;neareastern
Tanja;f;german,finnish,serbian,croatian,slovene
Tanner;m,f;english
Tansy;f;english
Tanya;f;russian,english
Tanzi;f;english
Tapani;m;finnish
Tapio;m;finnish,mythology
Tara;f;english
Tara;f;indian,hindu
Taranis;m;celtic
Taras;m;russian,ukrainian
Tarek;m;arabic
Tarina;f;english
Tariq;m;arabic
Tarmo;m;finnish
Taro;m;japanese
Tarquin;m;english
Taryn;f;english
Tasgall;m;scottish
Tasha;f;russian,english
Taskill;m;scottish
Tate;m,f;english
Tatiana;f;russian,slovak,bulgarian,romanian,spanish,portuguese,italian,english,roman
Tatianna;f;english
Tatienne;f;french
Tatjana;f;russian,serbian,croatian,slovene,german
Tatton;m;english
Tatu;m;finnish
Tatum;f;english
Tatyana;f;russian
Tatyanna;f;english
Tau;m;african
Tawfiq;m;arabic
Tawnie;f;english
Tawny;f;english
